anio,mes,departamento,pais,producto,toneladas,precio
2017,Mayo,Bogotá,México,Caucho ,0.23,8.43
2017,Mayo,Boyacá,México,Caucho ,0.01,0.81
2017,Mayo,Valle del Cauca,México,Caucho ,102.19,426.05
2017,Mayo,Antioquia,Barbados,Caucho ,0.09,1.40
2017,Mayo,Antioquia,Chile,Caucho ,0.00,0.38
2017,Mayo,Antioquia,España,Caucho ,0.04,2.97
2017,Mayo,Valle del Cauca,España,Caucho ,0.16,7.13
2017,Mayo,Bogotá,España,Caucho ,1.87,0.79
2017,Mayo,Valle del Cauca,Chile,Caucho ,111.10,436.53
2017,Mayo,Bogotá,Chile,Caucho ,1.32,12.11
2017,Mayo,Antioquia,Puerto Rico,Caucho ,0.27,6.39
2017,Mayo,Antioquia,Estados Unidos,Caucho ,24.58,236.74
2017,Mayo,Magdalena,Estados Unidos,Caucho ,0.02,0.65
2017,Mayo,Cundinamarca,Bolivia,Caucho ,0.05,0.63
2017,Mayo,Bogotá,Estados Unidos,Caucho ,7.94,146.51
2017,Mayo,Bogotá,El Salvador,Caucho ,0.45,22.97
2017,Mayo,Valle del Cauca,Estados Unidos,Caucho ,34.65,562.53
2017,Mayo,Bogotá,Puerto Rico,Caucho ,0.14,3.89
2017,Mayo,Antioquia,Bolivia,Caucho ,0.00,0.08
2017,Mayo,Bogotá,Bolivia,Caucho ,0.03,1.15
2017,Mayo,Bolívar,Estados Unidos,Caucho ,0.02,23.95
2017,Mayo,Cundinamarca,Estados Unidos,Caucho ,0.00,0.24
2017,Mayo,Bogotá,Curazao,Caucho ,0.06,1.88
2017,Mayo,Atlántico,Curazao,Caucho ,0.36,0.42
2017,Mayo,Bogotá,Italia,Caucho ,0.05,1.04
2017,Mayo,Valle del Cauca,Perú,Caucho ,123.77,306.89
2017,Mayo,Antioquia,Perú,Caucho ,7.05,62.23
2017,Mayo,Santander,Perú,Caucho ,0.00,0.00
2017,Mayo,Cundinamarca,Panamá,Caucho ,0.00,0.25
2017,Mayo,Bogotá,Jamaica,Caucho ,0.08,2.89
2017,Mayo,Bogotá,Brasil,Caucho ,0.03,0.17
2017,Mayo,Valle del Cauca,Jamaica,Caucho ,5.84,22.94
2017,Mayo,Antioquia,Panamá,Caucho ,2.61,12.49
2017,Mayo,Bogotá,Perú,Caucho ,20.11,161.80
2017,Mayo,Cundinamarca,Perú,Caucho ,11.73,98.18
2017,Mayo,Valle del Cauca,Panamá,Caucho ,16.20,55.01
2017,Mayo,Valle del Cauca,Francia,Caucho ,0.49,13.35
2017,Mayo,Bogotá,Venezuela,Caucho ,1.58,31.68
2017,Mayo,Antioquia,Honduras,Caucho ,0.34,5.24
2017,Mayo,Antioquia,Venezuela,Caucho ,3.77,11.97
2017,Mayo,Norte de Santander,Venezuela,Caucho ,1.14,4.06
2017,Mayo,Bogotá,Alemania,Caucho ,0.00,0.30
2017,Mayo,Bogotá,Honduras,Caucho ,1.20,13.09
2017,Mayo,Valle del Cauca,Honduras,Caucho ,13.07,46.40
2017,Mayo,Valle del Cauca,Canadá,Caucho ,0.11,3.47
2017,Mayo,Cundinamarca,Honduras,Caucho ,0.02,0.13
2017,Mayo,Cundinamarca,India,Caucho ,0.00,0.50
2017,Mayo,Antioquia,Costa Rica,Caucho ,2.34,16.86
2017,Mayo,Valle del Cauca,Costa Rica,Caucho ,12.57,73.70
2017,Mayo,Valle del Cauca,Nicaragua,Caucho ,14.41,53.32
2017,Mayo,Bogotá,Bélgica,Caucho ,0.12,3.10
2017,Mayo,Bogotá,Costa Rica,Caucho ,0.24,2.89
2017,Mayo,Caldas,Costa Rica,Caucho ,0.59,4.68
2017,Mayo,Risaralda,Costa Rica,Caucho ,0.00,0.07
2017,Mayo,Antioquia,Ecuador,Caucho ,28.35,92.92
2017,Mayo,Antioquia,Guatemala,Caucho ,0.06,2.63
2017,Mayo,Valle del Cauca,Ecuador,Caucho ,84.81,341.81
2017,Mayo,Bogotá,Ecuador,Caucho ,66.11,271.33
2017,Mayo,Bogotá,Guatemala,Caucho ,0.61,18.01
2017,Mayo,Cundinamarca,Ecuador,Caucho ,1.86,15.34
2017,Mayo,Caldas,Guatemala,Caucho ,1.10,9.30
2017,Mayo,Valle del Cauca,Guatemala,Caucho ,0.53,3.86
2017,Mayo,Bogotá,Países Bajos,Caucho ,0.10,12.46
2017,Mayo,Santander,Guatemala,Caucho ,0.01,0.02
2017,Mayo,Cauca,Ecuador,Caucho ,1.71,14.98
2017,Mayo,Cundinamarca,Guatemala,Caucho ,0.02,0.09
2017,Abril,Antioquia,Ecuador,Caucho ,42.94,161.25
2017,Abril,Bogotá,Ecuador,Caucho ,56.77,298.80
2017,Abril,Cundinamarca,Ecuador,Caucho ,16.31,114.74
2017,Abril,Santander,Ecuador,Caucho ,1.65,25.08
2017,Abril,Atlántico,Haití,Caucho ,0.01,0.24
2017,Abril,Bolívar,Ecuador,Caucho ,0.15,4.86
2017,Abril,Bogotá,Guatemala,Caucho ,1.25,28.01
2017,Abril,Cundinamarca,Guatemala,Caucho ,0.84,6.96
2017,Abril,Cauca,Ecuador,Caucho ,2.80,18.59
2017,Abril,Valle del Cauca,Ecuador,Caucho ,50.65,197.35
2017,Abril,Bogotá,Costa Rica,Caucho ,0.06,5.13
2017,Abril,Cundinamarca,Costa Rica,Caucho ,0.03,0.55
2017,Abril,Antioquia,Costa Rica,Caucho ,9.67,44.64
2017,Abril,Antioquia,Nicaragua,Caucho ,2.04,7.26
2017,Abril,Valle del Cauca,Costa Rica,Caucho ,0.32,11.85
2017,Abril,Bogotá,Honduras,Caucho ,1.91,11.17
2017,Abril,Norte de Santander,Venezuela,Caucho ,0.17,0.30
2017,Abril,Antioquia,Honduras,Caucho ,0.00,0.23
2017,Abril,Antioquia,Venezuela,Caucho ,0.69,4.95
2017,Abril,Bogotá,Canadá,Caucho ,0.07,2.35
2017,Abril,Bogotá,Reino Unido,Caucho ,2.68,30.76
2017,Abril,Cundinamarca,Otros,Caucho ,0.07,0.65
2017,Abril,Valle del Cauca,Emiratos Árabes,Caucho ,0.01,0.55
2017,Abril,Bogotá,Venezuela,Caucho ,10.75,26.46
2017,Abril,Bogotá,Perú,Caucho ,55.52,420.69
2017,Abril,Cundinamarca,Perú,Caucho ,11.30,65.95
2017,Abril,Antioquia,Perú,Caucho ,16.16,99.50
2017,Abril,Valle del Cauca,Perú,Caucho ,57.05,233.97
2017,Abril,Antioquia,Panamá,Caucho ,0.01,0.46
2017,Abril,Cundinamarca,Panamá,Caucho ,0.78,4.39
2017,Abril,Santander,Perú,Caucho ,0.00,0.01
2017,Abril,Bogotá,Brasil,Caucho ,4.63,44.38
2017,Abril,Bogotá,Panamá,Caucho ,0.20,7.08
2017,Abril,Valle del Cauca,Brasil,Caucho ,179.55,715.62
2017,Abril,Atlántico,Panamá,Caucho ,2.48,10.34
2017,Abril,Valle del Cauca,Panamá,Caucho ,8.87,224.69
2017,Abril,Bogotá,Argentina,Caucho ,0.03,10.08
2017,Abril,Antioquia,Argentina,Caucho ,0.10,0.48
2017,Abril,Bogotá,Curazao,Caucho ,0.04,0.19
2017,Abril,Bogotá,China,Caucho ,0.00,0.00
2017,Abril,Cundinamarca,Argentina,Caucho ,0.00,0.15
2017,Abril,Bogotá,Bolivia,Caucho ,0.23,11.03
2017,Abril,Bogotá,Estados Unidos,Caucho ,3.87,97.99
2017,Abril,Cundinamarca,Estados Unidos,Caucho ,0.00,1.37
2017,Abril,Cundinamarca,Bolivia,Caucho ,0.89,11.83
2017,Abril,Valle del Cauca,Bolivia,Caucho ,0.51,16.23
2017,Abril,Antioquia,El Salvador,Caucho ,0.15,1.43
2017,Abril,Antioquia,Bolivia,Caucho ,0.00,0.05
2017,Abril,Antioquia,Estados Unidos,Caucho ,7.46,85.29
2017,Abril,Cundinamarca,Puerto Rico,Caucho ,0.36,4.38
2017,Abril,Valle del Cauca,Estados Unidos,Caucho ,30.60,424.49
2017,Abril,Valle del Cauca,Puerto Rico,Caucho ,14.19,55.76
2017,Abril,Antioquia,Puerto Rico,Caucho ,0.00,0.42
2017,Abril,Bogotá,Chile,Caucho ,1.30,0.45
2017,Abril,Valle del Cauca,Chile,Caucho ,85.93,335.60
2017,Abril,Cundinamarca,Chile,Caucho ,0.02,1.57
2017,Abril,Cesar,Chile,Caucho ,147.41,29.37
2017,Abril,Valle del Cauca,España,Caucho ,0.53,14.99
2017,Abril,Antioquia,Chile,Caucho ,0.02,2.27
2017,Abril,Antioquia,España,Caucho ,0.02,1.59
2017,Abril,Bogotá,México,Caucho ,3.74,52.99
2017,Abril,Santander,México,Caucho ,0.00,0.07
2017,Abril,Antioquia,República Dominicana,Caucho ,13.46,32.45
2017,Abril,Antioquia,México,Caucho ,1.50,8.29
2017,Abril,Bogotá,República Dominicana,Caucho ,1.77,84.20
2017,Abril,Cundinamarca,México,Caucho ,0.16,0.53
2017,Abril,Valle del Cauca,República Dominicana,Caucho ,0.02,1.38
2017,Abril,Valle del Cauca,México,Caucho ,127.19,524.21
2017,Abril,Cauca,República Dominicana,Caucho ,1.69,9.66
2017,Marzo,Antioquia,República Dominicana,Caucho ,0.02,0.32
2017,Marzo,Bogotá,México,Caucho ,0.76,24.18
2017,Marzo,Bogotá,República Dominicana,Caucho ,0.91,16.41
2017,Marzo,Bolívar,México,Caucho ,0.03,3.61
2017,Marzo,Cundinamarca,México,Caucho ,0.21,0.59
2017,Marzo,Cundinamarca,República Dominicana,Caucho ,0.33,0.06
2017,Marzo,Antioquia,México,Caucho ,8.23,51.84
2017,Marzo,Valle del Cauca,México,Caucho ,56.64,250.76
2017,Marzo,Cundinamarca,Chile,Caucho ,0.24,6.14
2017,Marzo,Antioquia,Barbados,Caucho ,0.21,1.54
2017,Marzo,Valle del Cauca,Chile,Caucho ,199.62,733.08
2017,Marzo,Bogotá,Cuba,Caucho ,0.07,0.39
2017,Marzo,Antioquia,Chile,Caucho ,2.68,20.17
2017,Marzo,Bogotá,España,Caucho ,0.14,0.95
2017,Marzo,Antioquia,España,Caucho ,0.08,7.08
2017,Marzo,Bogotá,Chile,Caucho ,0.02,0.81
2017,Marzo,Bogotá,Puerto Rico,Caucho ,0.24,2.78
2017,Marzo,Bogotá,El Salvador,Caucho ,0.38,7.16
2017,Marzo,Cundinamarca,Estados Unidos,Caucho ,0.00,0.07
2017,Marzo,Risaralda,Estados Unidos,Caucho ,0.00,6.00
2017,Marzo,Valle del Cauca,Bolivia,Caucho ,0.22,0.08
2017,Marzo,Antioquia,El Salvador,Caucho ,0.00,0.02
2017,Marzo,Antioquia,Estados Unidos,Caucho ,25.43,277.36
2017,Marzo,Antioquia,Otros,Caucho ,0.00,0.01
2017,Marzo,Magdalena,Estados Unidos,Caucho ,0.03,1.29
2017,Marzo,Bogotá,Bolivia,Caucho ,1.19,18.45
2017,Marzo,Santander,Bolivia,Caucho ,0.00,3.80
2017,Marzo,Bogotá,Estados Unidos,Caucho ,4.13,104.11
2017,Marzo,Valle del Cauca,Estados Unidos,Caucho ,16.14,424.93
2017,Marzo,Antioquia,Puerto Rico,Caucho ,0.55,14.74
2017,Marzo,Cundinamarca,Bolivia,Caucho ,0.44,4.40
2017,Marzo,Bogotá,Curazao,Caucho ,0.00,0.00
2017,Marzo,Valle del Cauca,Portugal,Caucho ,0.20,15.12
2017,Marzo,Valle del Cauca,Brasil,Caucho ,20.91,48.09
2017,Marzo,Antioquia,Panamá,Caucho ,13.53,42.48
2017,Marzo,Valle del Cauca,Perú,Caucho ,74.97,279.26
2017,Marzo,Cundinamarca,Panamá,Caucho ,0.00,0.19
2017,Marzo,Santander,Perú,Caucho ,0.00,0.00
2017,Marzo,Bogotá,Brasil,Caucho ,0.00,0.12
2017,Marzo,Meta,Brasil,Caucho ,0.00,0.32
2017,Marzo,Bogotá,Panamá,Caucho ,5.06,29.95
2017,Marzo,Bogotá,Perú,Caucho ,39.22,326.66
2017,Marzo,Caldas,Panamá,Caucho ,0.00,0.00
2017,Marzo,Valle del Cauca,Panamá,Caucho ,14.22,56.26
2017,Marzo,Bogotá,Paraguay,Caucho ,0.03,1.83
2017,Marzo,Cundinamarca,Perú,Caucho ,7.37,58.82
2017,Marzo,Antioquia,Perú,Caucho ,15.70,91.81
2017,Marzo,Valle del Cauca,Jamaica,Caucho ,0.01,0.14
2017,Marzo,Antioquia,Brasil,Caucho ,0.16,1.90
2017,Marzo,Bogotá,Japón,Caucho ,0.14,1.31
2017,Marzo,Valle del Cauca,Venezuela,Caucho ,8.82,16.37
2017,Marzo,Bogotá,Alemania,Caucho ,0.16,3.12
2017,Marzo,Antioquia,Honduras,Caucho ,1.48,9.38
2017,Marzo,Cundinamarca,Honduras,Caucho ,0.04,1.46
2017,Marzo,Bogotá,Reino Unido,Caucho ,3.61,41.02
2017,Marzo,Atlántico,Venezuela,Caucho ,5.28,8.39
2017,Marzo,Bogotá,Honduras,Caucho ,0.16,5.75
2017,Marzo,Bogotá,Venezuela,Caucho ,16.38,93.99
2017,Marzo,Bogotá,India,Caucho ,0.00,0.03
2017,Marzo,Antioquia,Canadá,Caucho ,8.15,47.22
2017,Marzo,Bogotá,Emiratos Árabes,Caucho ,0.00,0.67
2017,Marzo,Antioquia,Venezuela,Caucho ,16.02,38.31
2017,Marzo,Cundinamarca,Venezuela,Caucho ,0.00,0.02
2017,Marzo,Valle del Cauca,Canadá,Caucho ,0.35,14.33
2017,Marzo,Valle del Cauca,Reino Unido,Caucho ,0.24,6.44
2017,Marzo,Norte de Santander,Venezuela,Caucho ,16.00,25.15
2017,Marzo,Bogotá,Costa Rica,Caucho ,1.80,42.63
2017,Marzo,Santander,Costa Rica,Caucho ,0.00,0.00
2017,Marzo,Risaralda,Costa Rica,Caucho ,0.00,0.08
2017,Marzo,Cundinamarca,Costa Rica,Caucho ,0.02,0.03
2017,Marzo,Antioquia,Nicaragua,Caucho ,2.00,9.24
2017,Marzo,Bolívar,Nicaragua,Caucho ,0.01,2.02
2017,Marzo,Antioquia,Costa Rica,Caucho ,7.67,41.04
2017,Marzo,Bolívar,Costa Rica,Caucho ,0.01,0.10
2017,Marzo,Valle del Cauca,Bélgica,Caucho ,4.50,20.50
2017,Marzo,Valle del Cauca,Costa Rica,Caucho ,0.05,1.70
2017,Marzo,Bogotá,Ecuador,Caucho ,73.87,301.52
2017,Marzo,Cundinamarca,Ecuador,Caucho ,8.30,48.13
2017,Marzo,Valle del Cauca,Ecuador,Caucho ,83.74,327.81
2017,Marzo,Bogotá,Guatemala,Caucho ,16.76,98.61
2017,Marzo,Cauca,Ecuador,Caucho ,8.16,47.21
2017,Marzo,Antioquia,Ecuador,Caucho ,40.19,155.42
2017,Marzo,Atlántico,Ecuador,Caucho ,0.29,5.56
2017,Marzo,Cundinamarca,Guatemala,Caucho ,0.10,3.19
2017,Marzo,Valle del Cauca,Guatemala,Caucho ,0.02,1.23
2017,Marzo,Antioquia,Guatemala,Caucho ,0.03,3.26
2017,Marzo,Bogotá,Trinidad y Tobago,Caucho ,0.75,0.15
2017,Febrero,Bogotá,Ecuador,Caucho ,64.61,282.17
2017,Febrero,Bogotá,Guatemala,Caucho ,6.19,33.81
2017,Febrero,Bogotá,Trinidad y Tobago,Caucho ,0.11,3.05
2017,Febrero,Antioquia,Ecuador,Caucho ,38.83,168.36
2017,Febrero,Cundinamarca,Ecuador,Caucho ,8.10,60.82
2017,Febrero,Valle del Cauca,Guatemala,Caucho ,0.02,3.45
2017,Febrero,Antioquia,Guatemala,Caucho ,1.36,4.46
2017,Febrero,Valle del Cauca,Ecuador,Caucho ,76.06,299.06
2017,Febrero,Atlántico,Ecuador,Caucho ,9.00,16.20
2017,Febrero,Santander,Ecuador,Caucho ,2.25,9.67
2017,Febrero,Cauca,Ecuador,Caucho ,1.83,12.64
2017,Febrero,Cundinamarca,Costa Rica,Caucho ,0.00,0.25
2017,Febrero,Bogotá,Costa Rica,Caucho ,8.28,53.95
2017,Febrero,Antioquia,Costa Rica,Caucho ,4.84,21.18
2017,Febrero,Valle del Cauca,Costa Rica,Caucho ,0.36,12.17
2017,Febrero,Bogotá,Venezuela,Caucho ,0.50,18.87
2017,Febrero,Antioquia,Canadá,Caucho ,2.94,20.05
2017,Febrero,Bogotá,Honduras,Caucho ,3.02,27.77
2017,Febrero,Valle del Cauca,Venezuela,Caucho ,113.09,458.57
2017,Febrero,Antioquia,Venezuela,Caucho ,0.04,2.13
2017,Febrero,Cundinamarca,Honduras,Caucho ,0.00,0.23
2017,Febrero,Atlántico,Alemania,Caucho ,0.01,0.01
2017,Febrero,Cundinamarca,Venezuela,Caucho ,0.01,0.03
2017,Febrero,Valle del Cauca,Emiratos Árabes,Caucho ,0.03,0.82
2017,Febrero,Norte de Santander,Venezuela,Caucho ,14.72,23.72
2017,Febrero,Bogotá,Australia,Caucho ,0.24,5.50
2017,Febrero,Bogotá,Brasil,Caucho ,0.41,1.11
2017,Febrero,Bogotá,Perú,Caucho ,5.40,50.17
2017,Febrero,Cundinamarca,Panamá,Caucho ,0.73,2.83
2017,Febrero,Antioquia,Perú,Caucho ,8.12,58.60
2017,Febrero,Cundinamarca,Perú,Caucho ,7.88,58.09
2017,Febrero,Valle del Cauca,Perú,Caucho ,20.15,67.83
2017,Febrero,Cundinamarca,Brasil,Caucho ,0.05,0.05
2017,Febrero,Valle del Cauca,Francia,Caucho ,0.44,12.25
2017,Febrero,Valle del Cauca,Panamá,Caucho ,135.46,42.06
2017,Febrero,Bogotá,Rusia   ,Caucho ,0.06,1.67
2017,Febrero,Bogotá,Panamá,Caucho ,25.04,58.15
2017,Febrero,Antioquia,Panamá,Caucho ,0.01,0.33
2017,Febrero,Santander,Perú,Caucho ,0.00,0.02
2017,Febrero,Antioquia,Brasil,Caucho ,0.00,0.05
2017,Febrero,Bogotá,Argentina,Caucho ,0.01,4.80
2017,Febrero,Atlántico,Aruba,Caucho ,0.12,0.19
2017,Febrero,Bogotá,Bolivia,Caucho ,0.09,5.19
2017,Febrero,Cundinamarca,Bolivia,Caucho ,0.34,5.98
2017,Febrero,Cundinamarca,Estados Unidos,Caucho ,0.00,0.12
2017,Febrero,Bogotá,El Salvador,Caucho ,0.00,0.42
2017,Febrero,Bogotá,Estados Unidos,Caucho ,2.37,63.82
2017,Febrero,Antioquia,Otros,Caucho ,0.92,5.34
2017,Febrero,Atlántico,Estados Unidos,Caucho ,0.00,0.05
2017,Febrero,Valle del Cauca,Estados Unidos,Caucho ,27.39,545.92
2017,Febrero,Antioquia,Estados Unidos,Caucho ,10.94,119.34
2017,Febrero,Antioquia,Puerto Rico,Caucho ,0.00,0.13
2017,Febrero,Valle del Cauca,Bolivia,Caucho ,0.28,1.87
2017,Febrero,Antioquia,El Salvador,Caucho ,0.02,0.17
2017,Febrero,Antioquia,Barbados,Caucho ,0.02,0.06
2017,Febrero,Bogotá,España,Caucho ,0.00,0.00
2017,Febrero,Bogotá,Chile,Caucho ,0.39,9.91
2017,Febrero,Valle del Cauca,Chile,Caucho ,76.32,280.82
2017,Febrero,Bolívar,Cuba,Caucho ,0.10,0.88
2017,Febrero,Cundinamarca,Chile,Caucho ,0.39,0.30
2017,Febrero,Atlántico,Chile,Caucho ,0.07,0.03
2017,Febrero,Valle del Cauca,España,Caucho ,1.16,49.88
2017,Febrero,Antioquia,Chile,Caucho ,0.01,0.45
2017,Febrero,Antioquia,España,Caucho ,0.04,2.76
2017,Febrero,Bogotá,México,Caucho ,0.47,6.89
2017,Febrero,Bogotá,República Dominicana,Caucho ,2.35,9.60
2017,Febrero,Antioquia,México,Caucho ,2.38,14.21
2017,Febrero,Cundinamarca,México,Caucho ,0.59,1.99
2017,Febrero,Cundinamarca,República Dominicana,Caucho ,0.03,0.97
2017,Febrero,Antioquia,República Dominicana,Caucho ,1.13,4.77
2017,Febrero,Valle del Cauca,República Dominicana,Caucho ,0.01,1.04
2017,Febrero,Valle del Cauca,México,Caucho ,40.89,164.86
2017,Enero,Bolívar,República Dominicana,Caucho ,2.02,11.67
2017,Enero,Bogotá,República Dominicana,Caucho ,4.03,45.57
2017,Enero,Cundinamarca,México,Caucho ,0.00,0.19
2017,Enero,Bogotá,México,Caucho ,1.98,7.00
2017,Enero,Antioquia,México,Caucho ,3.55,15.07
2017,Enero,Antioquia,República Dominicana,Caucho ,26.88,54.03
2017,Enero,Atlántico,República Dominicana,Caucho ,37.71,127.04
2017,Enero,Valle del Cauca,México,Caucho ,41.43,170.62
2017,Enero,Bolívar,México,Caucho ,2.00,50.35
2017,Enero,Valle del Cauca,República Dominicana,Caucho ,0.03,1.75
2017,Enero,Cundinamarca,Chile,Caucho ,0.01,0.59
2017,Enero,Antioquia,Chile,Caucho ,1.15,6.26
2017,Enero,Atlántico,España,Caucho ,0.00,0.09
2017,Enero,Antioquia,España,Caucho ,0.02,1.26
2017,Enero,Valle del Cauca,Chile,Caucho ,122.05,473.72
2017,Enero,Bogotá,Estados Unidos,Caucho ,2.21,58.46
2017,Enero,Cundinamarca,Estados Unidos,Caucho ,0.06,1.60
2017,Enero,Bogotá,Bolivia,Caucho ,16.01,35.02
2017,Enero,Cundinamarca,Bolivia,Caucho ,0.36,9.14
2017,Enero,Antioquia,Estados Unidos,Caucho ,19.70,140.55
2017,Enero,Atlántico,Estados Unidos,Caucho ,3.45,101.36
2017,Enero,Cundinamarca,Puerto Rico,Caucho ,0.33,4.21
2017,Enero,Valle del Cauca,Bolivia,Caucho ,0.69,28.73
2017,Enero,Valle del Cauca,Estados Unidos,Caucho ,2.82,69.52
2017,Enero,Antioquia,Bolivia,Caucho ,0.00,0.27
2017,Enero,Antioquia,Puerto Rico,Caucho ,0.35,7.65
2017,Enero,Bogotá,Portugal,Caucho ,0.03,1.36
2017,Enero,Bogotá,Argentina,Caucho ,0.00,0.11
2017,Enero,Valle del Cauca,Argentina,Caucho ,0.07,3.25
2017,Enero,Atlántico,Curazao,Caucho ,0.04,0.13
2017,Enero,Valle del Cauca,Panamá,Caucho ,5.84,33.26
2017,Enero,Bogotá,Panamá,Caucho ,8.57,74.61
2017,Enero,Valle del Cauca,Perú,Caucho ,30.70,135.97
2017,Enero,Cundinamarca,Panamá,Caucho ,0.25,1.59
2017,Enero,Bogotá,Perú,Caucho ,31.17,242.07
2017,Enero,Antioquia,Panamá,Caucho ,25.94,15.60
2017,Enero,Cundinamarca,Perú,Caucho ,13.59,91.13
2017,Enero,Antioquia,Perú,Caucho ,8.59,48.85
2017,Enero,Atlántico,Panamá,Caucho ,0.01,0.13
2017,Enero,Antioquia,Brasil,Caucho ,0.00,0.06
2017,Enero,Bogotá,Canadá,Caucho ,50.00,20.24
2017,Enero,Atlántico,Alemania,Caucho ,0.03,0.02
2017,Enero,La Guajira,Canadá,Caucho ,0.09,0.01
2017,Enero,Bogotá,Honduras,Caucho ,0.40,6.46
2017,Enero,Cundinamarca,Venezuela,Caucho ,0.03,0.16
2017,Enero,Bogotá,India,Caucho ,0.02,0.13
2017,Enero,Antioquia,Honduras,Caucho ,4.41,15.03
2017,Enero,Caldas,Nicaragua,Caucho ,0.00,0.00
2017,Enero,Valle del Cauca,Costa Rica,Caucho ,0.28,2.13
2017,Enero,Bolívar,Nicaragua,Caucho ,0.00,0.33
2017,Enero,Cundinamarca,Costa Rica,Caucho ,0.01,0.04
2017,Enero,Bogotá,Costa Rica,Caucho ,0.26,4.37
2017,Enero,Antioquia,Costa Rica,Caucho ,3.46,18.56
2017,Enero,Santander,Ecuador,Caucho ,3.24,21.69
2017,Enero,Bogotá,Ecuador,Caucho ,42.63,201.45
2017,Enero,Cundinamarca,Ecuador,Caucho ,2.96,34.11
2017,Enero,Valle del Cauca,Ecuador,Caucho ,94.86,379.20
2017,Enero,Valle del Cauca,Guatemala,Caucho ,2.47,13.09
2017,Enero,Bogotá,Guatemala,Caucho ,3.34,55.13
2017,Enero,Antioquia,Ecuador,Caucho ,25.76,69.81
2017,Enero,Antioquia,Guatemala,Caucho ,0.02,0.72
2017,Enero,Risaralda,Guatemala,Caucho ,0.00,0.01
2016,Diciembre,Bogotá,Ecuador,Caucho ,42.13,220.97
2016,Diciembre,Bogotá,Guatemala,Caucho ,3.56,45.38
2016,Diciembre,Bogotá,Perú,Caucho ,62.51,420.02
2016,Diciembre,Cundinamarca,Ecuador,Caucho ,0.35,19.52
2016,Diciembre,Antioquia,Ecuador,Caucho ,46.31,215.05
2016,Diciembre,Valle del Cauca,Ecuador,Caucho ,106.10,466.32
2016,Diciembre,Atlántico,Haití,Caucho ,0.00,0.20
2016,Diciembre,Bogotá,Países Bajos,Caucho ,0.01,0.99
2016,Diciembre,Cundinamarca,Guatemala,Caucho ,0.41,2.60
2016,Diciembre,Valle del Cauca,Guatemala,Caucho ,0.09,4.22
2016,Diciembre,Bogotá,Costa Rica,Caucho ,0.15,7.99
2016,Diciembre,Antioquia,Costa Rica,Caucho ,0.07,0.30
2016,Diciembre,Caldas,Costa Rica,Caucho ,1.96,16.89
2016,Diciembre,Cundinamarca,Costa Rica,Caucho ,0.09,0.90
2016,Diciembre,Valle del Cauca,Costa Rica,Caucho ,0.87,11.09
2016,Diciembre,Bogotá,Alemania,Caucho ,0.16,0.52
2016,Diciembre,Bogotá,Emiratos Árabes,Caucho ,0.01,11.84
2016,Diciembre,Bogotá,India,Caucho ,0.00,0.46
2016,Diciembre,Bogotá,Venezuela,Caucho ,0.64,25.16
2016,Diciembre,Bolívar,Arabia Saudita,Caucho ,0.08,3.86
2016,Diciembre,Antioquia,Canadá,Caucho ,12.06,73.83
2016,Diciembre,Bogotá,Kuwait,Caucho ,0.00,0.16
2016,Diciembre,Antioquia,Honduras,Caucho ,0.40,1.39
2016,Diciembre,Valle del Cauca,Honduras,Caucho ,7.02,31.28
2016,Diciembre,Bogotá,Honduras,Caucho ,0.57,9.94
2016,Diciembre,Antioquia,Venezuela,Caucho ,3.06,10.64
2016,Diciembre,Cundinamarca,Venezuela,Caucho ,2.61,10.44
2016,Diciembre,Valle del Cauca,Canadá,Caucho ,0.42,19.03
2016,Diciembre,Valle del Cauca,Reino Unido,Caucho ,0.13,3.04
2016,Diciembre,Norte de Santander,Venezuela,Caucho ,14.75,23.60
2016,Diciembre,Bogotá,Brasil,Caucho ,0.00,0.33
2016,Diciembre,Cundinamarca,Brasil,Caucho ,0.01,0.40
2016,Diciembre,Bogotá,Panamá,Caucho ,10.80,83.95
2016,Diciembre,Santander,Paraguay,Caucho ,0.00,0.03
2016,Diciembre,Antioquia,Perú,Caucho ,4.28,33.49
2016,Diciembre,Valle del Cauca,Perú,Caucho ,55.22,225.72
2016,Diciembre,Cundinamarca,Francia,Caucho ,0.00,0.02
2016,Diciembre,Valle del Cauca,Jamaica,Caucho ,0.01,0.12
2016,Diciembre,Antioquia,Panamá,Caucho ,5.95,83.52
2016,Diciembre,Cundinamarca,Panamá,Caucho ,0.15,2.29
2016,Diciembre,Cundinamarca,Perú,Caucho ,6.03,46.33
2016,Diciembre,Valle del Cauca,Panamá,Caucho ,0.38,2.93
2016,Diciembre,Caldas,Panamá,Caucho ,0.00,0.01
2016,Diciembre,Caldas,Perú,Caucho ,0.00,0.00
2016,Diciembre,Bolívar,Perú,Caucho ,1.58,7.54
2016,Diciembre,Valle del Cauca,Francia,Caucho ,0.34,9.39
2016,Diciembre,Cundinamarca,Argentina,Caucho ,0.00,0.38
2016,Diciembre,Atlántico,Curazao,Caucho ,0.24,3.30
2016,Diciembre,Antioquia,Argentina,Caucho ,1.88,6.08
2016,Diciembre,Antioquia,Otros,Caucho ,0.14,0.00
2016,Diciembre,Atlántico,Aruba,Caucho ,0.12,1.17
2016,Diciembre,Bogotá,Curazao,Caucho ,0.00,0.02
2016,Diciembre,Antioquia,Aruba,Caucho ,0.01,0.22
2016,Diciembre,Bogotá,Otros,Caucho ,0.01,10.09
